Hour,Load (kW),Load (%),PV
1087,67.88,0.49,0.317
1088,76.89,0.56,0.509
1089,83.02,0.6,0.645
1090,92.05,0.67,0.727
1091,101.81,0.74,0.759
1092,103.21,0.75,0.742
1093,105.97,0.77,0.674
1094,107.2,0.78,0.515
1095,103.15,0.75,0.334
1096,99.58,0.72,0.141
1097,92.46,0.67,0.006
1098,104.15,0.75,0
1099,134.26,0.97,0
1100,138,1,0
1101,126.91,0.92,0
1102,110.76,0.8,0
1103,97.58,0.71,0
1104,91.37,0.66,0
1105,82.93,0.6,0
1106,77.9,0.56,0
1107,73.88,0.54,0
1108,71.95,0.52,0
1109,73.81,0.53,0
1110,74.01,0.54,0.103
1111,67.88,0.49,0.314
1112,76.89,0.56,0.501
1113,83.02,0.6,0.635
1114,92.05,0.67,0.674
1115,101.81,0.74,0.722
1116,103.21,0.75,0.66
1117,105.97,0.77,0.626
1118,107.2,0.78,0.476
1119,103.15,0.75,0.355
1120,99.58,0.72,0.165
1121,92.46,0.67,0.007
1122,104.15,0.75,0
1123,134.26,0.97,0
1124,138,1,0
1125,126.91,0.92,0
1126,110.76,0.8,0
1127,97.58,0.71,0
1128,91.37,0.66,0
1129,82.93,0.6,0
1130,77.9,0.56,0
1131,73.88,0.54,0
1132,71.95,0.52,0
1133,73.81,0.53,0
1134,74.01,0.54,0.082
1135,67.88,0.49,0.287
1136,76.89,0.56,0.488
1137,83.02,0.6,0.624
1138,92.05,0.67,0.711
1139,101.81,0.74,0.741
1140,103.21,0.75,0.737
1141,105.97,0.77,0.675
1142,107.2,0.78,0.564
1143,103.15,0.75,0.385
1144,99.58,0.72,0.176
1145,92.46,0.67,0.009
1146,104.15,0.75,0
1147,134.26,0.97,0
1148,138,1,0
1149,126.91,0.92,0
1150,110.76,0.8,0
1151,97.58,0.71,0
1152,91.37,0.66,0
1153,82.93,0.6,0
1154,77.9,0.56,0
1155,73.88,0.54,0
1156,71.95,0.52,0
1157,73.81,0.53,0
1158,74.01,0.54,0.098
1159,67.88,0.49,0.316
1160,76.89,0.56,0.516
1161,83.02,0.6,0.661
1162,92.05,0.67,0.741
1163,101.81,0.74,0.777
1164,103.21,0.75,0.76
1165,105.97,0.77,0.695
1166,107.2,0.78,0.578
1167,103.15,0.75,0.403
1168,99.58,0.72,0.188
1169,92.46,0.67,0.01
1170,104.15,0.75,0
1171,134.26,0.97,0
1172,138,1,0
1173,126.91,0.92,0
1174,110.76,0.8,0
1175,97.58,0.71,0
1176,91.37,0.66,0
1177,82.93,0.6,0
1178,77.9,0.56,0
1179,73.88,0.54,0
1180,71.95,0.52,0
1181,73.81,0.53,0
1182,74.01,0.54,0.098
1183,67.88,0.49,0.307
1184,76.89,0.56,0.502
1185,83.02,0.6,0.646
1186,92.05,0.67,0.729
1187,101.81,0.74,0.754
1188,103.21,0.75,0.704
1189,105.97,0.77,0.606
1190,107.2,0.78,0.47
1191,103.15,0.75,0.31
1192,99.58,0.72,0.168
1193,92.46,0.67,0.009
1194,104.15,0.75,0
1195,134.26,0.97,0
1196,138,1,0
1197,126.91,0.92,0
1198,110.76,0.8,0
1199,97.58,0.71,0
1200,91.37,0.66,0
1201,82.93,0.6,0
1202,77.9,0.56,0
1203,73.88,0.54,0
1204,71.95,0.52,0
1205,73.81,0.53,0
1206,74.01,0.54,0.05
1207,67.88,0.49,0.19
1208,76.89,0.56,0.358
1209,83.02,0.6,0.476
1210,92.05,0.67,0.511
1211,101.81,0.74,0.481
1212,103.21,0.75,0.446
1213,105.97,0.77,0.361
1214,107.2,0.78,0.264
1215,103.15,0.75,0.166
1216,99.58,0.72,0.074
1217,92.46,0.67,0.003
1218,104.15,0.75,0
1219,134.26,0.97,0
1220,138,1,0
1221,126.91,0.92,0
1222,110.76,0.8,0
1223,97.58,0.71,0
1224,91.37,0.66,0
1225,82.93,0.6,0
1226,77.9,0.56,0
1227,73.88,0.54,0
1228,71.95,0.52,0
1229,73.81,0.53,0
1230,74.01,0.54,0.092
1231,67.88,0.49,0.3
1232,76.89,0.56,0.514
1233,83.02,0.6,0.63
1234,92.05,0.67,0.679
1235,101.81,0.74,0.73
1236,103.21,0.75,0.696
1237,105.97,0.77,0.641
1238,107.2,0.78,0.503
1239,103.15,0.75,0.354
1240,99.58,0.72,0.164
1241,92.46,0.67,0.009
1242,104.15,0.75,0
1243,134.26,0.97,0
1244,138,1,0
1245,126.91,0.92,0
1246,110.76,0.8,0
1247,97.58,0.71,0
1248,91.37,0.66,0
1249,82.93,0.6,0
1250,77.9,0.56,0
1251,73.88,0.54,0
1252,71.95,0.52,0
1253,73.81,0.53,0
1254,74.01,0.54,0.057
1255,67.88,0.49,0.259
1256,76.89,0.56,0.445
1257,83.02,0.6,0.574
1258,92.05,0.67,0.638
1259,101.81,0.74,0.592
1260,103.21,0.75,0.601
1261,105.97,0.77,0.524
1262,107.2,0.78,0.417
1263,103.15,0.75,0.287
1264,99.58,0.72,0.147
1265,92.46,0.67,0.008
1266,104.15,0.75,0
1267,134.26,0.97,0
1268,138,1,0
1269,126.91,0.92,0
1270,110.76,0.8,0
1271,97.58,0.71,0
1272,91.37,0.66,0
1273,82.93,0.6,0
1274,77.9,0.56,0
1275,73.88,0.54,0
1276,71.95,0.52,0
1277,73.81,0.53,0
1278,74.01,0.54,0.101
1279,67.88,0.49,0.306
1280,76.89,0.56,0.494
1281,83.02,0.6,0.601
1282,92.05,0.67,0.622
1283,101.81,0.74,0.638
1284,103.21,0.75,0.661
1285,105.97,0.77,0.592
1286,107.2,0.78,0.48
1287,103.15,0.75,0.336
1288,99.58,0.72,0.153
1289,92.46,0.67,0.009
1290,104.15,0.75,0
1291,134.26,0.97,0
1292,138,1,0
1293,126.91,0.92,0
1294,110.76,0.8,0
1295,97.58,0.71,0
1296,91.37,0.66,0
1297,82.93,0.6,0
1298,77.9,0.56,0
1299,73.88,0.54,0
1300,71.95,0.52,0
1301,73.81,0.53,0
1302,74.01,0.54,0.098
1303,67.88,0.49,0.303
1304,76.89,0.56,0.512
1305,83.02,0.6,0.643
1306,92.05,0.67,0.715
1307,101.81,0.74,0.7
1308,103.21,0.75,0.666
1309,105.97,0.77,0.606
1310,107.2,0.78,0.549
1311,103.15,0.75,0.362
1312,99.58,0.72,0.183
1313,92.46,0.67,0.012
1314,104.15,0.75,0
1315,134.26,0.97,0
1316,138,1,0
1317,126.91,0.92,0
1318,110.76,0.8,0
1319,97.58,0.71,0
1320,91.37,0.66,0
1321,82.93,0.6,0
1322,77.9,0.56,0
1323,73.88,0.54,0
1324,71.95,0.52,0
1325,73.81,0.53,0
1326,74.01,0.54,0.092
1327,67.88,0.49,0.295
1328,76.89,0.56,0.495
1329,83.02,0.6,0.621
1330,92.05,0.67,0.639
1331,101.81,0.74,0.665
1332,103.21,0.75,0.665
1333,105.97,0.77,0.595
1334,107.2,0.78,0.484
1335,103.15,0.75,0.299
1336,99.58,0.72,0.134
1337,92.46,0.67,0.008
1338,104.15,0.75,0
1339,134.26,0.97,0
1340,138,1,0
1341,126.91,0.92,0
1342,110.76,0.8,0
1343,97.58,0.71,0
1344,91.37,0.66,0
1345,82.93,0.6,0
1346,77.9,0.56,0
1347,73.88,0.54,0
1348,71.95,0.52,0
1349,73.81,0.53,0
1350,74.01,0.54,0.095
1351,67.88,0.49,0.303
1352,76.89,0.56,0.493
1353,83.02,0.6,0.628
1354,92.05,0.67,0.663
1355,101.81,0.74,0.64
1356,103.21,0.75,0.615
1357,105.97,0.77,0.541
1358,107.2,0.78,0.469
1359,103.15,0.75,0.303
1360,99.58,0.72,0.138
1361,92.46,0.67,0.007
1362,104.15,0.75,0
1363,134.26,0.97,0
1364,138,1,0
1365,126.91,0.92,0
1366,110.76,0.8,0
1367,97.58,0.71,0
1368,91.37,0.66,0
1369,82.93,0.6,0
1370,77.9,0.56,0
1371,73.88,0.54,0
1372,71.95,0.52,0
1373,73.81,0.53,0
1374,74.01,0.54,0.076
1375,67.88,0.49,0.252
1376,76.89,0.56,0.434
1377,83.02,0.6,0.589
1378,92.05,0.67,0.708
1379,101.81,0.74,0.757
1380,103.21,0.75,0.706
1381,105.97,0.77,0.658
1382,107.2,0.78,0.553
1383,103.15,0.75,0.384
1384,99.58,0.72,0.175
1385,92.46,0.67,0.012
1386,104.15,0.75,0
1387,134.26,0.97,0
1388,138,1,0
1389,126.91,0.92,0
1390,110.76,0.8,0
1391,97.58,0.71,0
1392,91.37,0.66,0
1393,82.93,0.6,0
1394,77.9,0.56,0
1395,73.88,0.54,0
1396,71.95,0.52,0
1397,73.81,0.53,0
1398,74.01,0.54,0.101
1399,67.88,0.49,0.321
1400,76.89,0.56,0.517
1401,83.02,0.6,0.665
1402,92.05,0.67,0.747
1403,101.81,0.74,0.777
1404,103.21,0.75,0.762
1405,105.97,0.77,0.698
1406,107.2,0.78,0.581
1407,103.15,0.75,0.412
1408,99.58,0.72,0.194
1409,92.46,0.67,0.012
1410,104.15,0.75,0
1411,134.26,0.97,0
1412,138,1,0
1413,126.91,0.92,0
1414,110.76,0.8,0
1415,97.58,0.71,0
1416,91.37,0.66,0
1417,82.93,0.6,0
1418,77.9,0.56,0
1419,73.88,0.54,0
1420,71.95,0.52,0
1421,73.81,0.53,0
1422,74.01,0.54,0.112
1423,67.88,0.49,0.328
1424,76.89,0.56,0.513
1425,83.02,0.6,0.61
1426,92.05,0.67,0.67
1427,101.81,0.74,0.705
1428,103.21,0.75,0.669
1429,105.97,0.77,0.613
1430,107.2,0.78,0.495
1431,103.15,0.75,0.364
1432,99.58,0.72,0.175
1433,92.46,0.67,0.012
1434,104.15,0.75,0
1435,134.26,0.97,0
1436,138,1,0
1437,126.91,0.92,0
1438,110.76,0.8,0
1439,97.58,0.71,0
1440,91.37,0.66,0
1441,82.93,0.6,0
1442,77.9,0.56,0
1443,73.88,0.54,0
1444,71.95,0.52,0
1445,73.81,0.53,0
1446,74.01,0.54,0.103
1447,67.88,0.49,0.309
1448,76.89,0.56,0.492
1449,83.02,0.6,0.633
1450,92.05,0.67,0.686
1451,101.81,0.74,0.723
1452,103.21,0.75,0.691
1453,105.97,0.77,0.601
1454,107.2,0.78,0.475
1455,103.15,0.75,0.302
1456,99.58,0.72,0.111
1457,92.46,0.67,0.006
1458,104.15,0.75,0
1459,134.26,0.97,0
1460,138,1,0
1461,126.91,0.92,0
1462,110.76,0.8,0
1463,97.58,0.71,0
1464,91.37,0.66,0
1465,82.93,0.6,0
1466,77.9,0.56,0
1467,73.88,0.54,0
1468,71.95,0.52,0
1469,73.81,0.53,0
1470,74.01,0.54,0.105
1471,67.88,0.49,0.32
1472,76.89,0.56,0.508
1473,83.02,0.6,0.644
1474,92.05,0.67,0.729
1475,101.81,0.74,0.742
1476,103.21,0.75,0.667
1477,105.97,0.77,0.586
1478,107.2,0.78,0.494
1479,103.15,0.75,0.345
1480,99.58,0.72,0.172
1481,92.46,0.67,0.013
1482,104.15,0.75,0
1483,134.26,0.97,0
1484,138,1,0
1485,126.91,0.92,0
1486,110.76,0.8,0
1487,97.58,0.71,0
1488,91.37,0.66,0
1489,82.93,0.6,0
1490,77.9,0.56,0
1491,73.88,0.54,0
1492,71.95,0.52,0
1493,73.81,0.53,0
1494,74.01,0.54,0.086
1495,67.88,0.49,0.296
1496,76.89,0.56,0.499
1497,83.02,0.6,0.646
1498,92.05,0.67,0.732
1499,101.81,0.74,0.762
1500,103.21,0.75,0.746
1501,105.97,0.77,0.681
1502,107.2,0.78,0.559
1503,103.15,0.75,0.384
1504,99.58,0.72,0.167
1505,92.46,0.67,0.01
1506,104.15,0.75,0
1507,134.26,0.97,0
1508,138,1,0
1509,126.91,0.92,0
1510,110.76,0.8,0
1511,97.58,0.71,0
1512,91.37,0.66,0
1513,82.93,0.6,0
1514,77.9,0.56,0
1515,73.88,0.54,0
1516,71.95,0.52,0
1517,73.81,0.53,0
1518,74.01,0.54,0.085
1519,67.88,0.49,0.288
1520,76.89,0.56,0.481
1521,83.02,0.6,0.639
1522,92.05,0.67,0.727
1523,101.81,0.74,0.769
1524,103.21,0.75,0.699
1525,105.97,0.77,0.613
1526,107.2,0.78,0.502
1527,103.15,0.75,0.361
1528,99.58,0.72,0.185
1529,92.46,0.67,0.013
1530,104.15,0.75,0
1531,134.26,0.97,0
1532,138,1,0
1533,126.91,0.92,0
1534,110.76,0.8,0
1535,97.58,0.71,0
1536,91.37,0.66,0
1537,82.93,0.6,0
1538,77.9,0.56,0
1539,73.88,0.54,0
1540,71.95,0.52,0
1541,73.81,0.53,0
1542,74.01,0.54,0.097
1543,67.88,0.49,0.308
1544,76.89,0.56,0.513
1545,83.02,0.6,0.655
1546,92.05,0.67,0.742
1547,101.81,0.74,0.774
1548,103.21,0.75,0.757
1549,105.97,0.77,0.693
1550,107.2,0.78,0.574
1551,103.15,0.75,0.4
1552,99.58,0.72,0.166
1553,92.46,0.67,0.01
1554,104.15,0.75,0
1555,134.26,0.97,0
1556,138,1,0
1557,126.91,0.92,0
1558,110.76,0.8,0
1559,97.58,0.71,0
1560,91.37,0.66,0
1561,82.93,0.6,0
1562,77.9,0.56,0
1563,73.88,0.54,0
1564,71.95,0.52,0
1565,73.81,0.53,0
1566,74.01,0.54,0.092
1567,67.88,0.49,0.297
1568,76.89,0.56,0.499
1569,83.02,0.6,0.637
1570,92.05,0.67,0.621
1571,101.81,0.74,0.627
1572,103.21,0.75,0.593
1573,105.97,0.77,0.536
1574,107.2,0.78,0.445
1575,103.15,0.75,0.34
1576,99.58,0.72,0.173
1577,92.46,0.67,0.013
1578,104.15,0.75,0
1579,134.26,0.97,0
1580,138,1,0
1581,126.91,0.92,0
1582,110.76,0.8,0
1583,97.58,0.71,0
1584,91.37,0.66,0
1585,82.93,0.6,0
1586,77.9,0.56,0
1587,73.88,0.54,0
1588,71.95,0.52,0
1589,73.81,0.53,0
1590,74.01,0.54,0.112
1591,67.88,0.49,0.325
1592,76.89,0.56,0.502
1593,83.02,0.6,0.647
1594,92.05,0.67,0.73
1595,101.81,0.74,0.741
1596,103.21,0.75,0.667
1597,105.97,0.77,0.571
1598,107.2,0.78,0.481
1599,103.15,0.75,0.333
1600,99.58,0.72,0.142
1601,92.46,0.67,0.011
1602,104.15,0.75,0
1603,134.26,0.97,0
1604,138,1,0
1605,126.91,0.92,0
1606,110.76,0.8,0
1607,97.58,0.71,0
1608,91.37,0.66,0
1609,82.93,0.6,0
1610,77.9,0.56,0
1611,73.88,0.54,0
1612,71.95,0.52,0
1613,73.81,0.53,0
1614,74.01,0.54,0.11
1615,67.88,0.49,0.328
1616,76.89,0.56,0.515
1617,83.02,0.6,0.648
1618,92.05,0.67,0.723
1619,101.81,0.74,0.751
1620,103.21,0.75,0.641
1621,105.97,0.77,0.607
1622,107.2,0.78,0.486
1623,103.15,0.75,0.338
1624,99.58,0.72,0.189
1625,92.46,0.67,0.014
1626,104.15,0.75,0
1627,134.26,0.97,0
1628,138,1,0
1629,126.91,0.92,0
1630,110.76,0.8,0
1631,97.58,0.71,0
1632,91.37,0.66,0
1633,82.93,0.6,0
1634,77.9,0.56,0
1635,73.88,0.54,0
1636,71.95,0.52,0
1637,73.81,0.53,0
1638,74.01,0.54,0.116
1639,67.88,0.49,0.329
1640,76.89,0.56,0.516
1641,83.02,0.6,0.653
1642,92.05,0.67,0.735
1643,101.81,0.74,0.72
1644,103.21,0.75,0.677
1645,105.97,0.77,0.675
1646,107.2,0.78,0.52
1647,103.15,0.75,0.401
1648,99.58,0.72,0.173
1649,92.46,0.67,0.015
1650,104.15,0.75,0
1651,134.26,0.97,0
1652,138,1,0
1653,126.91,0.92,0
1654,110.76,0.8,0
1655,97.58,0.71,0
1656,91.37,0.66,0
1657,82.93,0.6,0
1658,77.9,0.56,0
1659,73.88,0.54,0
1660,71.95,0.52,0
1661,73.81,0.53,0
1662,74.01,0.54,0.108
1663,67.88,0.49,0.322
1664,76.89,0.56,0.495
1665,83.02,0.6,0.652
1666,92.05,0.67,0.679
1667,101.81,0.74,0.7
1668,103.21,0.75,0.74
1669,105.97,0.77,0.588
1670,107.2,0.78,0.504
1671,103.15,0.75,0.345
1672,99.58,0.72,0.158
1673,92.46,0.67,0.012
1674,104.15,0.75,0
1675,134.26,0.97,0
1676,138,1,0
1677,126.91,0.92,0
1678,110.76,0.8,0
1679,97.58,0.71,0
1680,91.37,0.66,0
1681,82.93,0.6,0
1682,77.9,0.56,0
1683,73.88,0.54,0
1684,71.95,0.52,0
1685,73.81,0.53,0
1686,74.01,0.54,0.098
1687,67.88,0.49,0.303
1688,76.89,0.56,0.476
1689,83.02,0.6,0.555
1690,92.05,0.67,0.6
1691,101.81,0.74,0.614
1692,103.21,0.75,0.606
1693,105.97,0.77,0.531
1694,107.2,0.78,0.417
1695,103.15,0.75,0.301
1696,99.58,0.72,0.14
1697,92.46,0.67,0.01
1698,104.15,0.75,0
1699,134.26,0.97,0
1700,138,1,0
1701,126.91,0.92,0
1702,110.76,0.8,0
1703,97.58,0.71,0
1704,91.37,0.66,0
1705,82.93,0.6,0
1706,77.9,0.56,0
1707,73.88,0.54,0
1708,71.95,0.52,0
1709,73.81,0.53,0
1710,74.01,0.54,0.049
1711,67.88,0.49,0.176
1712,76.89,0.56,0.294
1713,83.02,0.6,0.439
1714,92.05,0.67,0.515
1715,101.81,0.74,0.486
1716,103.21,0.75,0.49
1717,105.97,0.77,0.421
1718,107.2,0.78,0.265
1719,103.15,0.75,0.152
1720,99.58,0.72,0.062
1721,92.46,0.67,0.003
1722,104.15,0.75,0
1723,134.26,0.97,0
1724,138,1,0
1725,126.91,0.92,0
1726,110.76,0.8,0
1727,97.58,0.71,0
1728,91.37,0.66,0
1729,82.93,0.6,0
1730,77.9,0.56,0
1731,73.88,0.54,0
1732,71.95,0.52,0
1733,73.81,0.53,0
1734,74.01,0.54,0.058
1735,67.88,0.49,0.182
1736,76.89,0.56,0.279
1737,83.02,0.6,0.378
1738,92.05,0.67,0.429
1739,101.81,0.74,0.432
1740,103.21,0.75,0.416
1741,105.97,0.77,0.398
1742,107.2,0.78,0.326
1743,103.15,0.75,0.222
1744,99.58,0.72,0.101
1745,92.46,0.67,0.008
1746,104.15,0.75,0
1747,134.26,0.97,0
1748,138,1,0
1749,126.91,0.92,0
1750,110.76,0.8,0
1751,97.58,0.71,0
1752,91.37,0.66,0
1753,82.93,0.6,0
1754,77.9,0.56,0
1755,73.88,0.54,0
1756,71.95,0.52,0
1757,73.81,0.53,0
1758,74.01,0.54,0.038
1759,67.88,0.49,0.129
1760,76.89,0.56,0.235
1761,83.02,0.6,0.337
1762,92.05,0.67,0.422
1763,101.81,0.74,0.462
1764,103.21,0.75,0.485
1765,105.97,0.77,0.419
1766,107.2,0.78,0.308
1767,103.15,0.75,0.199
1768,99.58,0.72,0.09
1769,92.46,0.67,0.008
1770,104.15,0.75,0
1771,134.26,0.97,0
1772,138,1,0
1773,126.91,0.92,0
1774,110.76,0.8,0
1775,97.58,0.71,0
1776,91.37,0.66,0
1777,82.93,0.6,0
1778,77.9,0.56,0
1779,73.88,0.54,0
1780,71.95,0.52,0
1781,73.81,0.53,0
1782,74.01,0.54,0.079
1783,67.88,0.49,0.284
1784,76.89,0.56,0.5
1785,83.02,0.6,0.637
1786,92.05,0.67,0.669
1787,101.81,0.74,0.696
1788,103.21,0.75,0.728
1789,105.97,0.77,0.684
1790,107.2,0.78,0.569
1791,103.15,0.75,0.397
1792,99.58,0.72,0.184
1793,92.46,0.67,0.016
1794,104.15,0.75,0
1795,134.26,0.97,0
1796,138,1,0
1797,126.91,0.92,0
1798,110.76,0.8,0
1799,97.58,0.71,0
1800,91.37,0.66,0
1801,82.93,0.6,0
1802,77.9,0.56,0
1803,73.88,0.54,0
1804,71.95,0.52,0
1805,73.81,0.53,0
1806,74.01,0.54,0.102
1807,67.88,0.49,0.287
1808,76.89,0.56,0.465
1809,83.02,0.6,0.598
1810,92.05,0.67,0.655
1811,101.81,0.74,0.724
1812,103.21,0.75,0.707
1813,105.97,0.77,0.616
1814,107.2,0.78,0.497
1815,103.15,0.75,0.391
1816,99.58,0.72,0.186
1817,92.46,0.67,0.017
1818,104.15,0.75,0
1819,134.26,0.97,0
1820,138,1,0
1821,126.91,0.92,0
1822,110.76,0.8,0
1823,97.58,0.71,0
1824,91.37,0.66,0
1825,82.93,0.6,0
1826,77.9,0.56,0
1827,73.88,0.54,0
1828,71.95,0.52,0
1829,73.81,0.53,0
1830,74.01,0.54,0.118
1831,67.88,0.49,0.333
1832,76.89,0.56,0.513
1833,83.02,0.6,0.639
1834,92.05,0.67,0.688
1835,101.81,0.74,0.688
1836,103.21,0.75,0.675
1837,105.97,0.77,0.614
1838,107.2,0.78,0.5
1839,103.15,0.75,0.334
1840,99.58,0.72,0.163
1841,92.46,0.67,0.014
1842,104.15,0.75,0
1843,134.26,0.97,0
1844,138,1,0
1845,126.91,0.92,0
1846,110.76,0.8,0
1847,97.58,0.71,0
1848,91.37,0.66,0
1849,82.93,0.6,0
1850,77.9,0.56,0
1851,73.88,0.54,0
1852,71.95,0.52,0
1853,73.81,0.53,0
1854,74.01,0.54,0.109
1855,67.88,0.49,0.317
1856,76.89,0.56,0.501
1857,83.02,0.6,0.639
1858,92.05,0.67,0.69
1859,101.81,0.74,0.705
1860,103.21,0.75,0.682
1861,105.97,0.77,0.647
1862,107.2,0.78,0.536
1863,103.15,0.75,0.352
1864,99.58,0.72,0.191
1865,92.46,0.67,0.018
1866,104.15,0.75,0
1867,134.26,0.97,0
1868,138,1,0
1869,126.91,0.92,0
1870,110.76,0.8,0
1871,97.58,0.71,0
1872,91.37,0.66,0
1873,82.93,0.6,0
1874,77.9,0.56,0
1875,73.88,0.54,0
1876,71.95,0.52,0
1877,73.81,0.53,0
1878,74.01,0.54,0.079
1879,67.88,0.49,0.247
1880,76.89,0.56,0.419
1881,83.02,0.6,0.544
1882,92.05,0.67,0.633
1883,101.81,0.74,0.691
1884,103.21,0.75,0.672
1885,105.97,0.77,0.612
1886,107.2,0.78,0.496
1887,103.15,0.75,0.35
1888,99.58,0.72,0.172
1889,92.46,0.67,0.018
1890,104.15,0.75,0
1891,134.26,0.97,0
1892,138,1,0
1893,126.91,0.92,0
1894,110.76,0.8,0
1895,97.58,0.71,0
1896,91.37,0.66,0
1897,82.93,0.6,0
1898,77.9,0.56,0
1899,73.88,0.54,0
1900,71.95,0.52,0
1901,73.81,0.53,0
1902,74.01,0.54,0.074
1903,67.88,0.49,0.246
1904,76.89,0.56,0.368
1905,83.02,0.6,0.434
1906,92.05,0.67,0.533
1907,101.81,0.74,0.539
1908,103.21,0.75,0.5
1909,105.97,0.77,0.55
1910,107.2,0.78,0.465
1911,103.15,0.75,0.273
1912,99.58,0.72,0.105
1913,92.46,0.67,0.01
1914,104.15,0.75,0
1915,134.26,0.97,0
1916,138,1,0
1917,126.91,0.92,0
1918,110.76,0.8,0
1919,97.58,0.71,0
1920,91.37,0.66,0
1921,82.93,0.6,0
1922,77.9,0.56,0
1923,73.88,0.54,0
1924,71.95,0.52,0
1925,73.81,0.53,0
1926,74.01,0.54,0.076
1927,67.88,0.49,0.233
1928,76.89,0.56,0.42
1929,83.02,0.6,0.593
1930,92.05,0.67,0.616
1931,101.81,0.74,0.626
1932,103.21,0.75,0.557
1933,105.97,0.77,0.422
1934,107.2,0.78,0.31
1935,103.15,0.75,0.243
1936,99.58,0.72,0.077
1937,92.46,0.67,0.004
1938,104.15,0.75,0
1939,134.26,0.97,0
1940,138,1,0
1941,126.91,0.92,0
1942,110.76,0.8,0
1943,97.58,0.71,0
1944,91.37,0.66,0
1945,82.93,0.6,0
1946,77.9,0.56,0
1947,73.88,0.54,0
1948,71.95,0.52,0
1949,73.81,0.53,0
1950,74.01,0.54,0.036
1951,67.88,0.49,0.134
1952,76.89,0.56,0.229
1953,83.02,0.6,0.298
1954,92.05,0.67,0.364
1955,101.81,0.74,0.394
1956,103.21,0.75,0.416
1957,105.97,0.77,0.379
1958,107.2,0.78,0.285
1959,103.15,0.75,0.148
1960,99.58,0.72,0.061
1961,92.46,0.67,0.003
1962,104.15,0.75,0
1963,134.26,0.97,0
1964,138,1,0
1965,126.91,0.92,0
1966,110.76,0.8,0
1967,97.58,0.71,0
1968,91.37,0.66,0
1969,82.93,0.6,0
1970,77.9,0.56,0
1971,73.88,0.54,0
1972,71.95,0.52,0
1973,73.81,0.53,0
1974,74.01,0.54,0.047
1975,67.88,0.49,0.142
1976,76.89,0.56,0.221
1977,83.02,0.6,0.277
1978,92.05,0.67,0.312
1979,101.81,0.74,0.326
1980,103.21,0.75,0.327
1981,105.97,0.77,0.311
1982,107.2,0.78,0.258
1983,103.15,0.75,0.194
1984,99.58,0.72,0.092
1985,92.46,0.67,0.007
1986,104.15,0.75,0
1987,134.26,0.97,0
1988,138,1,0
1989,126.91,0.92,0
1990,110.76,0.8,0
1991,97.58,0.71,0
1992,91.37,0.66,0
1993,82.93,0.6,0
1994,77.9,0.56,0
1995,73.88,0.54,0
1996,71.95,0.52,0
1997,73.81,0.53,0
1998,74.01,0.54,0.056
1999,67.88,0.49,0.195
2000,76.89,0.56,0.335
2001,83.02,0.6,0.459
2002,92.05,0.67,0.542
2003,101.81,0.74,0.592
2004,103.21,0.75,0.61
2005,105.97,0.77,0.579
2006,107.2,0.78,0.473
2007,103.15,0.75,0.31
2008,99.58,0.72,0.149
2009,92.46,0.67,0.018
2010,104.15,0.75,0
2011,134.26,0.97,0
2012,138,1,0
2013,126.91,0.92,0
2014,110.76,0.8,0
2015,97.58,0.71,0
2016,91.37,0.66,0
2017,82.93,0.6,0
2018,77.9,0.56,0
2019,73.88,0.54,0
2020,71.95,0.52,0
2021,73.81,0.53,0
2022,74.01,0.54,0.071
2023,67.88,0.49,0.191
2024,76.89,0.56,0.319
2025,83.02,0.6,0.433
2026,92.05,0.67,0.517
2027,101.81,0.74,0.558
2028,103.21,0.75,0.574
2029,105.97,0.77,0.517
2030,107.2,0.78,0.458
2031,103.15,0.75,0.31
2032,99.58,0.72,0.137
2033,92.46,0.67,0.013
2034,104.15,0.75,0
2035,134.26,0.97,0
2036,138,1,0
2037,126.91,0.92,0
2038,110.76,0.8,0
2039,97.58,0.71,0
2040,91.37,0.66,0
2041,82.93,0.6,0
2042,77.9,0.56,0
2043,73.88,0.54,0
2044,71.95,0.52,0
2045,73.81,0.53,0
2046,74.01,0.54,0.057
2047,67.88,0.49,0.216
2048,76.89,0.56,0.41
2049,83.02,0.6,0.578
2050,92.05,0.67,0.681
2051,101.81,0.74,0.698
2052,103.21,0.75,0.723
2053,105.97,0.77,0.601
2054,107.2,0.78,0.481
2055,103.15,0.75,0.299
2056,99.58,0.72,0.166
2057,92.46,0.67,0.018
2058,104.15,0.75,0
2059,134.26,0.97,0
2060,138,1,0
2061,126.91,0.92,0
2062,110.76,0.8,0
2063,97.58,0.71,0
2064,91.37,0.66,0
2065,82.93,0.6,0
2066,77.9,0.56,0
2067,73.88,0.54,0
2068,71.95,0.52,0
2069,73.81,0.53,0
2070,74.01,0.54,0.044
2071,67.88,0.49,0.135
2072,76.89,0.56,0.216
2073,83.02,0.6,0.31
2074,92.05,0.67,0.399
2075,101.81,0.74,0.486
2076,103.21,0.75,0.524
2077,105.97,0.77,0.466
2078,107.2,0.78,0.363
2079,103.15,0.75,0.263
2080,99.58,0.72,0.127
2081,92.46,0.67,0.014
2082,104.15,0.75,0
2083,134.26,0.97,0
2084,138,1,0
2085,126.91,0.92,0
2086,110.76,0.8,0
2087,97.58,0.71,0
2088,91.37,0.66,0
2089,82.93,0.6,0
2090,77.9,0.56,0
2091,73.88,0.54,0
2092,71.95,0.52,0
2093,73.81,0.53,0
2094,74.01,0.54,0.102
2095,67.88,0.49,0.307
2096,76.89,0.56,0.495
